0.000839,200
0.000687,200
0.000649,200
0.000324,200
0.000370,200
0.000488,200
0.000748,200
0.001533,200
0.000751,200
0.001199,200
0.002485,200
0.002063,200
0.001035,200
0.001726,200
0.000770,200
0.000696,200
0.000954,200
0.000987,200
0.001944,200
0.002026,200
0.001154,200
0.000467,200
0.000587,200
0.001024,200
0.000582,200
0.000549,200
0.000929,200
0.000407,200
0.000326,200
0.000419,200
0.000770,200
0.001461,200
0.001880,200
0.001346,200
0.001517,200
0.001271,200
0.001997,200
0.001226,200
0.000713,200
0.000770,200
0.000824,200
0.000502,200
0.000709,200
0.001161,200
0.001193,200
0.000810,200
0.001519,200
0.001593,200
0.001531,200
0.001423,200
0.001113,200
0.001451,200
0.001914,200
0.001958,200
0.002272,200
0.002037,200
0.002464,200
0.002472,200
